game_id,offense,defense,drives,points,avg_start,td,fg,to,punt,success_rate,ppa,explosiveness,td_rate,fg_rate,to_rate,punt_rate,ppd,opp_drives,opp_ppd,opp_avg_start,opp_td_rate,opp_fg_rate,opp_to_rate,opp_punt_rate,opp_success_rate,opp_ppa,opp_explosiveness
401752866,Northwestern,Penn State,9,13,38.22222222222222,1,2,1,3,0.27076719576719577,-0.11358645141570253,0.970805427911934,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.4444444444444444,8.0,3.375,43.375,0.5,0.125,0.0,0.25,0.42958638583638586,0.2914799933778951,1.149105659896411
401752866,Penn State,Northwestern,8,27,43.375,4,1,0,2,0.42958638583638586,0.2914799933778951,1.149105659896411,0.5,0.125,0.0,0.25,3.375,9.0,1.4444444444444444,38.22222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.27076719576719577,-0.11358645141570253,0.970805427911934
401752867,Maryland,Nebraska,11,30,34.36363636363637,3,1,1,3,0.26556473829201105,-0.27568372439819205,1.1335585145744091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,2.727272727272727,13.0,3.4615384615384617,38.38461538461539,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.3296882855706385,0.4763872210828342,1.441728311931056
401752867,Nebraska,Maryland,13,45,38.38461538461539,5,2,1,3,0.3296882855706385,0.4763872210828342,1.441728311931056,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,3.4615384615384617,11.0,2.727272727272727,34.36363636363637,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.26556473829201105,-0.27568372439819205,1.1335585145744091
401752868,Michigan,USC,7,28,21.571428571428573,4,0,2,1,0.5231601731601732,0.33169922796941353,0.9028658002166914,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,4.0,13.0,1.3076923076923077,37.84615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.3023809523809524,0.10750109486214621,1.2045200528396174
401752868,USC,Michigan,13,17,37.84615384615385,2,1,2,5,0.3023809523809524,0.10750109486214621,1.2045200528396174,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.38461538461538464,1.3076923076923077,7.0,4.0,21.571428571428573,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.5231601731601732,0.33169922796941353,0.9028658002166914
401752869,Iowa,Wisconsin,18,37,42.666666666666664,4,3,3,6,0.33047045547045545,-0.07178229816550348,0.9809414027796449,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0555555555555554,6.0,0.0,24.833333333333332,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3259920634920635,-0.1868469677456196,0.6214258701553083
401752869,Wisconsin,Iowa,6,0,24.833333333333332,0,0,1,4,0.3259920634920635,-0.1868469677456196,0.6214258701553083,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,18.0,2.0555555555555554,42.666666666666664,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.33047045547045545,-0.07178229816550348,0.9809414027796449
401752870,Indiana,Oregon,15,19,35.2,1,4,2,6,0.18457671957671956,-0.3076591607062652,0.7489674229817728,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4,1.2666666666666666,10.0,2.7,36.2,0.4,0.1,0.0,0.3,0.39226890756302524,0.30915962763106775,1.434564790496645
401752870,Oregon,Indiana,10,27,36.2,4,1,0,3,0.39226890756302524,0.30915962763106775,1.434564790496645,0.4,0.1,0.0,0.3,2.7,15.0,1.2666666666666666,35.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4,0.18457671957671956,-0.3076591607062652,0.7489674229817728
401752871,Notre Dame,USC,13,27,36.92307692307692,3,2,2,1,0.3271811521811522,0.015691171184844012,1.076789172174311,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,2.076923076923077,12.0,2.0833333333333335,26.166666666666668,0.25,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.26765873015873015,0.21469118032471077,1.478079428963354
401752871,USC,Notre Dame,12,25,26.166666666666668,3,1,2,5,0.26765873015873015,0.21469118032471077,1.478079428963354,0.25,0.08333333333333333,0.16666666666666666,0.4166666666666667,2.0833333333333335,13.0,2.076923076923077,36.92307692307692,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3271811521811522,0.015691171184844012,1.076789172174311
401752872,Minnesota,Nebraska,13,24,31.53846153846154,3,1,0,7,0.29029777412130353,0.02724974868326803,1.0056942531039395,0.23076923076923078,0.07692307692307693,0.0,0.5384615384615384,1.8461538461538463,7.0,0.8571428571428571,25.714285714285715,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2172161172161172,-0.19346216067016903,1.1017023031813207
401752872,Nebraska,Minnesota,7,6,25.714285714285715,0,2,0,3,0.2172161172161172,-0.19346216067016903,1.1017023031813207,0.0,0.2857142857142857,0.0,0.42857142857142855,0.8571428571428571,13.0,1.8461538461538463,31.53846153846154,0.23076923076923078,0.07692307692307693,0.0,0.5384615384615384,0.29029777412130353,0.02724974868326803,1.0056942531039395
401752873,Michigan,Washington,14,24,36.857142857142854,3,1,3,3,0.3921911421911422,0.20811296864346712,1.1109508548836957,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,1.7142857142857142,7.0,1.0,28.571428571428573,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.2630952380952381,-0.03696886603016092,1.0302233980132451
401752873,Washington,Michigan,7,7,28.571428571428573,1,0,1,3,0.2630952380952381,-0.03696886603016092,1.0302233980132451,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,1.0,14.0,1.7142857142857142,36.857142857142854,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.3921911421911422,0.20811296864346712,1.1109508548836957
401752874,Northwestern,Purdue,15,16,31.466666666666665,2,1,2,5,0.2591390091390091,-0.1477678096041861,0.9841698657340997,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,1.0666666666666667,8.0,0.375,25.5,0.0,0.125,0.375,0.25,0.30967261904761906,-0.0038584086024196773,1.4150615858294395
401752874,Purdue,Northwestern,8,3,25.5,0,1,3,2,0.30967261904761906,-0.0038584086024196773,1.4150615858294395,0.0,0.125,0.375,0.25,0.375,15.0,1.0666666666666667,31.466666666666665,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.2591390091390091,-0.1477678096041861,0.9841698657340997
401752875,Iowa,Penn State,13,27,42.15384615384615,3,2,0,4,0.2387005151711034,-0.21465813984793886,1.0555138963315256,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077,2.076923076923077,8.0,3.0,32.875,0.375,0.125,0.375,0.125,0.3116792929292929,0.42125314979923356,1.2673552748917096
401752875,Penn State,Iowa,8,24,32.875,3,1,3,1,0.3116792929292929,0.42125314979923356,1.2673552748917096,0.375,0.125,0.375,0.125,3.0,13.0,2.076923076923077,42.15384615384615,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077,0.2387005151711034,-0.21465813984793886,1.0555138963315256
401752876,Oregon,Rutgers,18,56,30.22222222222222,8,0,2,5,0.45810504854622497,0.48324545157160237,1.4519720970290702,0.4444444444444444,0.0,0.1111111111111111,0.2777777777777778,3.111111111111111,7.0,2.4285714285714284,40.42857142857143,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.16923076923076924,0.10501173247517435,1.6698133861711155
401752876,Rutgers,Oregon,7,17,40.42857142857143,2,1,2,1,0.16923076923076924,0.10501173247517435,1.6698133861711155,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,2.4285714285714284,18.0,3.111111111111111,30.22222222222222,0.4444444444444444,0.0,0.1111111111111111,0.2777777777777778,0.45810504854622497,0.48324545157160237,1.4519720970290702
401752877,Ohio State,Wisconsin,16,31,28.0625,4,1,1,6,0.34795516983016983,0.04837521487250837,0.9417265300147176,0.25,0.0625,0.0625,0.375,1.9375,3.0,1.0,30.333333333333332,0.0,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,-0.15262933612029536,0.9394797966534614
401752877,Wisconsin,Ohio State,3,3,30.333333333333332,0,1,0,2,0.16666666666666666,-0.15262933612029536,0.9394797966534614,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,16.0,1.9375,28.0625,0.25,0.0625,0.0625,0.375,0.34795516983016983,0.04837521487250837,0.9417265300147176
401752878,Indiana,Michigan State,11,30,38.0,3,3,0,2,0.3718393163580329,0.2774799747152774,1.1958065324496219,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,2.727272727272727,5.0,4.2,29.6,0.6,0.0,0.0,0.0,0.34093406593406594,0.5851387196809122,1.8902452794711053
401752878,Michigan State,Indiana,5,21,29.6,3,0,0,0,0.34093406593406594,0.5851387196809122,1.8902452794711053,0.6,0.0,0.0,0.0,4.2,11.0,2.727272727272727,38.0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.3718393163580329,0.2774799747152774,1.1958065324496219
401752879,Maryland,UCLA,14,13,30.857142857142858,1,2,1,8,0.25776047261009666,-0.017864913524230665,1.3395580307765491,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.9285714285714286,15.0,1.2666666666666666,26.133333333333333,0.2,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.27931216931216934,-0.237055347911786,0.9781268882646285
401752879,UCLA,Maryland,15,19,26.133333333333333,3,1,2,7,0.27931216931216934,-0.237055347911786,0.9781268882646285,0.2,0.06666666666666667,0.13333333333333333,0.4666666666666667,1.2666666666666666,14.0,0.9285714285714286,30.857142857142858,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.25776047261009666,-0.017864913524230665,1.3395580307765491
401752880,Illinois,Washington,6,35,32.666666666666664,5,0,0,1,0.47609427609427607,0.4981754827201043,1.1643465065273746,0.8333333333333334,0.0,0.0,0.16666666666666666,5.833333333333333,10.0,3.1,33.0,0.4,0.1,0.2,0.1,0.3505057932263814,-0.022719195895236938,1.1629951544688946
401752880,Washington,Illinois,10,31,33.0,4,1,2,1,0.3505057932263814,-0.022719195895236938,1.1629951544688946,0.4,0.1,0.2,0.1,3.1,6.0,5.833333333333333,32.666666666666664,0.8333333333333334,0.0,0.0,0.16666666666666666,0.47609427609427607,0.4981754827201043,1.1643465065273746
401752881,Michigan,Michigan State,18,45,32.05555555555556,6,1,2,8,0.28528338945005616,0.06424396201445443,0.9552118279492198,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.4444444444444444,2.5,9.0,1.1111111111111112,30.88888888888889,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.19907407407407407,-0.4935249043666768,0.7938879158960256
401752881,Michigan State,Michigan,9,10,30.88888888888889,1,0,1,4,0.19907407407407407,-0.4935249043666768,0.7938879158960256,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,1.1111111111111112,18.0,2.5,32.05555555555556,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.28528338945005616,0.06424396201445443,0.9552118279492198
