game_id,season,week,start_date,home_team,away_team,home_points,away_points,matchup_class,home_drive_games_pre,home_drive_off_drives_pre,home_drive_def_drives_pre,home_drive_off_ppd_pre,home_drive_def_ppd_pre,home_drive_off_td_rate_pre,home_drive_def_td_rate_pre,home_drive_off_fg_rate_pre,home_drive_def_fg_rate_pre,home_drive_off_to_rate_pre,home_drive_def_to_rate_pre,home_drive_off_punt_rate_pre,home_drive_def_punt_rate_pre,home_drive_off_start_pre,home_drive_def_start_pre,home_drive_off_success_pre,home_drive_def_success_pre,home_drive_off_explosive_pre,home_drive_def_explosive_pre,home_drive_off_ppa_pre,home_drive_def_ppa_pre,home_drive_schedule_def_pre,home_drive_schedule_off_pre,home_drive_off_rating_pre,home_drive_def_rating_pre,home_drive_state_maturity,away_drive_games_pre,away_drive_off_drives_pre,away_drive_def_drives_pre,away_drive_off_ppd_pre,away_drive_def_ppd_pre,away_drive_off_td_rate_pre,away_drive_def_td_rate_pre,away_drive_off_fg_rate_pre,away_drive_def_fg_rate_pre,away_drive_off_to_rate_pre,away_drive_def_to_rate_pre,away_drive_off_punt_rate_pre,away_drive_def_punt_rate_pre,away_drive_off_start_pre,away_drive_def_start_pre,away_drive_off_success_pre,away_drive_def_success_pre,away_drive_off_explosive_pre,away_drive_def_explosive_pre,away_drive_off_ppa_pre,away_drive_def_ppa_pre,away_drive_schedule_def_pre,away_drive_schedule_off_pre,away_drive_off_rating_pre,away_drive_def_rating_pre,away_drive_state_maturity,v3_expected_home_drives,v3_expected_away_drives,v3_home_base_ppd,v3_home_start_field,v3_home_success,v3_home_explosive,v3_home_turnover_rate,v3_home_matchup_ratio,v3_away_base_ppd,v3_away_start_field,v3_away_success,v3_away_explosive,v3_away_turnover_rate,v3_away_matchup_ratio,actual_home_margin,actual_total
401531341,2023,8,2023-10-19 23:00:00+00:00,Tulsa,Rice,10.0,42.0,FBS_vs_FBS,6,12.256136502272,11.803891016704,2.4180594588718316,2.0509562552410685,0.25971597446342143,0.25201236040729136,0.08194474271646215,0.09865367874908834,0.16970429184447572,0.17732417404607068,0.3361985660762338,0.31081251635093715,31.90276112109773,31.741808193471073,0.33547718773942176,0.3073702066604077,1.117831284664949,1.1759934214296424,0.07948720782080215,0.06038171799550228,100.58922019219503,102.16580963229373,105.48295452465138,105.63539237627043,0.5454545454545454,6,12.424383163392001,12.178391428095999,2.564070715022357,2.3447903314605116,0.304640414259547,0.29081459698336515,0.10932287126607257,0.07915018156544,0.07138504658153114,0.1091326271909192,0.2685157074489663,0.3111331383138971,32.78271649972914,35.48019185615705,0.33047434076844895,0.32551591937301894,1.2346290735675578,1.112424749700212,0.28929959632304714,-0.003544370005864189,89.53880204670415,105.03385398281506,118.40825141949244,100.995529156532,0.5454545454545454,12.204978076614655,12.140387723034625,2.417650635754506,33.51260495187442,0.33099461697454047,1.1153983439308175,0.14244704275037529,1.0444319209532964,2.386676622664453,32.314307761913014,0.3200774804198304,1.2082430301054958,0.11905765394057394,1.1209145794406237,-32.0,52.0
401531893,2023,8,2023-10-19 23:00:00+00:00,Marshall,James Madison,9.0,20.0,FBS_vs_FBS,6,13.496387064831998,14.319291935744,2.52447539655517,2.3358674368061,0.30426334153206325,0.28104781142297863,0.10963826064685175,0.08329264344195282,0.11424335832563068,0.10587740094448733,0.2826926938884385,0.3640616980858288,33.72484074235288,34.67422400837584,0.31816422677826717,0.35320210811761177,1.2570638225772242,1.1022049295790197,0.12719202003779218,0.08396835728253851,101.75987140846681,98.81375167675728,109.76366280838718,93.63623311889413,0.5454545454545454,6,16.17991031296,10.492566651904,2.5643805437731597,1.847573919410349,0.316722680294908,0.22101014493449567,0.11249710206614588,0.08914517141002741,0.10246943332687761,0.1366241337615059,0.33277464959946096,0.4027857699674009,36.08998648512362,30.827103907436992,0.3839581301626759,0.279313476573926,1.4816229330863186,1.001307055638185,0.25946124210642574,-0.12826453473288038,131.67463451165187,108.37193212701047,123.50198534111003,143.4112693417013,0.5454545454545454,12.539392300417024,14.801974458105857,1.9667213922033313,32.42085916664073,0.3006813891863137,1.1419732774546565,0.12431470727177454,0.7653768306509924,2.696471500566398,35.45289337058712,0.37011792024239704,1.3108848315080341,0.104003018754802,1.3189550799666836,-11.0,29.0
401531391,2023,8,2023-10-20 23:00:00+00:00,Temple,SMU,0.0,55.0,FBS_vs_FBS,7,8.73325055045632,14.55812294610944,2.4954635468470907,2.5745799361511184,0.3265091313677386,0.34654058262950005,0.08414895605748296,0.05806207832798068,0.18339877775256597,0.07186172214425023,0.303268022191055,0.277645686964231,30.34317596843251,33.51731898937029,0.34981139038383824,0.3422116053496541,1.250648963352323,1.2036085650116979,0.14972005912921532,0.20321692728325383,99.03405475177769,102.33973289008459,111.23008404284225,85.85915054811959,0.5833333333333334,6,14.212509099007999,10.40577110528,2.2767559571304243,1.8329422388294032,0.2870054291551756,0.22458356141148114,0.08391773498806857,0.10386673896886857,0.08069922415251951,0.05506197655318757,0.42620620861820435,0.365119072083276,32.94166743708094,30.549202336885788,0.31766860868977925,0.3026594454250313,1.2904497994082593,1.0691628163718756,0.1253197442689433,-0.029976387040777125,107.0154776415684,110.56290407684394,104.27395030208577,120.40812750282579,0.5454545454545454,10.262411916098436,13.652052246289939,2.080167308058879,30.43588783423649,0.32859301515237516,1.1689801972111216,0.1256472172128457,0.9237755486250864,2.5914788259310737,33.200710635611145,0.328712957186723,1.2513712439298068,0.07672234824879834,1.2144768453497061,-55.0,55.0
401520334,2023,8,2023-10-21 16:00:00+00:00,Arkansas,Mississippi State,3.0,7.0,FBS_vs_FBS,7,11.75010101981184,11.74840347758592,3.01573749595984,1.9485087732972473,0.3170321579923334,0.21320147837594744,0.18238856197623937,0.11752762302499514,0.049351023940362754,0.13007688674759615,0.3486332140155069,0.4280177858632155,30.901750582829305,33.049579419982265,0.3095463796080496,0.29390749728167664,1.3278368423063989,1.027810104784184,-0.024069858559871968,-0.02215739042251901,105.370818319298,100.65857974989629,105.28348717700808,115.7332040101617,0.5833333333333334,6,12.135114077184,11.336589923327999,2.932275046300158,1.8221490025981948,0.3219268130667222,0.21811076418630215,0.1678579445491731,0.08365720381282461,0.08796423208484039,0.17568472534069812,0.2497897744300476,0.42040424262921877,34.46716187686499,30.655338149426896,0.3507000819926446,0.28810400859967356,1.1897490122943697,0.9988294675243679,0.2028003533836472,-0.025473719372961365,102.69020076809468,110.76736989690527,124.75200273245838,121.62109004710153,0.5454545454545454,11.611297287881195,11.889811394995322,2.228751718673455,30.790864987798223,0.29989731265428043,1.179783523654485,0.10620118957051367,0.8656680114956525,2.4539170464989937,33.82924977126777,0.32514341887270903,1.1168765039147863,0.10691492668308049,1.077927495392807,-4.0,10.0
401520337,2023,8,2023-10-21 16:00:00+00:00,Indiana,Rutgers,14.0,31.0,FBS_vs_FBS,6,9.575275936767998,14.128238969856001,2.7436378490094,2.0165523536653707,0.3553775510117385,0.24317970499899827,0.0530126880564921,0.11613801463997833,0.14468065743083697,0.06414825410996126,0.26709003192472264,0.3756202320256013,28.27384481898637,35.342352673051316,0.3677963258646446,0.3315701801965695,1.224698926830977,1.0679140464648125,0.1871762882154849,0.06434496188548249,106.71718480579815,95.56310769865243,118.19594820853806,102.52322682885878,0.5454545454545454,7,11.976754951086079,9.97400401416192,1.9952193975103678,2.292867568450227,0.24046098281313982,0.30276309448004496,0.11204867289797975,0.06525225854059985,0.05499789653926939,0.09770561873622527,0.4221831162581664,0.28690526573367775,33.4350098940195,33.59494933204661,0.3127927976435417,0.3484474660972008,0.9817203530761168,1.1577953643441212,0.05460196852563699,0.03915506292722558,97.62335949204581,88.12508429213261,94.29848447184078,97.8873442517999,0.5833333333333334,10.253085693843865,12.523047000168855,2.6792268910413566,30.66834184986348,0.3590893389692949,1.194592323711892,0.12354189001826171,1.2074691484580218,1.9479999265710812,34.29331414458382,0.3212426197924042,1.0205075151010299,0.05911555744608074,0.9197767899878191,-17.0,45.0
401520343,2023,8,2023-10-21 16:00:00+00:00,Ohio State,Penn State,20.0,12.0,FBS_vs_FBS,6,14.371040633856001,8.765170490368,2.208963762614714,1.969404225864615,0.2764089839250553,0.2434213534587157,0.09474423845174303,0.06193525189290666,0.07854023238696788,0.03214374177860285,0.323837089301089,0.4304503259135107,32.303402222411364,29.28389055206264,0.33275510655809504,0.3027144732621499,1.1714402991480855,1.0856110953324887,0.16952659463044922,0.09594211142692481,104.47701970505484,105.71148867867862,105.88637642973369,107.06788800485255,0.5454545454545454,6,15.92767881728,7.650577005567999,2.7857150924438194,1.8706236069379063,0.35258373104001856,0.24819470001447716,0.11089435650128314,0.03913097546410667,0.06284608598263391,0.1604323088363998,0.3317640697518175,0.4207336824682185,37.06871590491445,32.769772620134,0.35512757948217283,0.24966781250701775,1.1501953476503641,0.8849296048794293,0.03220799046823461,-0.3295291632507591,117.63836908461121,108.3320816981163,113.16125873504066,150.0,0.5454545454545454,11.346886601490432,12.288006311149566,1.7994906344879573,32.51326890138655,0.29536582423511026,1.0425104867271902,0.11539166678921225,0.7059091761982246,2.3880821810000126,33.56554449613114,0.3315416816831625,1.12113243410732,0.04903003109081994,1.0569112816525525,8.0,32.0
401525528,2023,8,2023-10-21 16:00:00+00:00,Georgia Tech,Boston College,23.0,38.0,FBS_vs_FBS,6,12.537774994431999,11.204487916544,2.2706743167265677,2.5035881760346874,0.29071186973739316,0.27557427642307275,0.09193274646971973,0.1545813624989811,0.1820355929098748,0.15096878759133917,0.3364638070535784,0.27118351324437245,36.97882398090474,35.388600597997005,0.30919406475200334,0.31885016196128113,1.1043465337756078,1.1722142242902278,0.09631672145224517,0.17273247279919837,84.1090729367573,109.61454226255026,103.69224384018199,88.8769104016219,0.5454545454545454,6,11.181867308032002,11.399891321856002,2.8593518692192044,2.1984843217698553,0.3797598209518427,0.24766280478968322,0.036811268511901536,0.11458506137179897,0.18922064083515516,0.053348213717308995,0.2775211525487413,0.48028156217169116,32.6702335386783,32.71937065841053,0.3139587382860781,0.28968056715041546,1.2798658833862966,1.0499383491977903,0.2769021537134026,0.08430165329181617,103.46773623080895,115.55900174554793,122.22207313159595,101.9797995693675,0.5454545454545454,11.871760986873856,11.312555044839424,2.2473481239789157,35.06206998578235,0.3004129908312888,1.0798628507155899,0.1241262722732202,1.0167919948660977,2.9911727185101937,33.89349871537172,0.3161598789399195,1.2314226367930656,0.17200730687543797,1.3751836397022814,-15.0,61.0
401525868,2023,8,2023-10-21 16:00:00+00:00,Cincinnati,Baylor,29.0,32.0,FBS_vs_FBS,6,11.150073961472,11.723719189503997,2.3925631566859926,2.099432470380224,0.24604569338256238,0.24993748273259964,0.17985211613884172,0.12437039844897246,0.1696886596749757,0.07152808052075779,0.22725105750974725,0.4301358623438587,31.171779780838342,32.640875893253224,0.3169753138717463,0.2736226701047443,1.1492981331923957,1.145710930069575,0.08479864539262211,0.02950541800985575,99.43389040345778,105.88725516757322,103.45732930585487,109.39760079953601,0.5454545454545454,6,11.484012268544,12.348099513344001,2.0179387259764763,2.4714881798033415,0.2319629568320863,0.31274212217515324,0.12189044434944002,0.09003259737925817,0.06656978422840014,0.13093471196930148,0.2947831450646783,0.27178736783547053,31.76625441672288,36.59636762805789,0.2918914524212657,0.37162215810261795,1.1187906065896422,1.2702430915300953,-0.10923386131294813,0.2701404120449148,94.79937571282682,98.55833757354029,77.23202532139383,82.5297625299039,0.5454545454545454,11.706218031005694,11.617979785969663,2.6318656016252246,33.61284431208714,0.3415663937756386,1.2037233644443606,0.15224938320742232,1.2535759965184445,1.822138194245826,32.159834081161534,0.28367050037883107,1.1309047521556121,0.0688010175599611,0.705975494498426,-3.0,61.0
401525871,2023,8,2023-10-21 16:00:00+00:00,Oklahoma,UCF,31.0,29.0,FBS_vs_FBS,6,14.366964481023999,9.261117963263999,2.226658401523554,2.6566080937582557,0.27011820320131663,0.3011504786076203,0.1278127950079335,0.14712244213077333,0.15991786046493123,0.0876844697748409,0.2813082109767635,0.2443655919932061,32.181539013800055,31.846852511545517,0.3161332950966057,0.36983545487352326,1.1362946296326124,1.20869035301607,0.04098714947291881,0.16313778324777084,93.43958542170301,102.46887867388526,97.88643601563179,85.06589387811974,0.5454545454545454,6,11.118636956671997,11.429918024703998,2.831484709070579,2.409935372398299,0.3740064713450029,0.29187127689051945,0.07095179408228848,0.10284922674029713,0.04810134543635102,0.10377919811144855,0.16976697296216753,0.29474007058833485,35.304170863950155,32.948968200837214,0.42414859862664567,0.3461904029691882,1.5155966432287478,1.1437817889138646,0.6255245417974362,0.09827994162269159,104.4811426743526,112.3165530497657,144.50617037250132,92.76955915637843,0.5454545454545454,12.54765903066726,10.636550991159293,2.3604263503880483,32.526882147966774,0.32965899363926787,1.139663851309176,0.13465546240586404,1.055156852159101,3.301540876583943,33.74837760536807,0.3997076839377406,1.377488812633043,0.06591375138867148,1.698755679679874,2.0,60.0
401531382,2023,8,2023-10-21 16:00:00+00:00,UAB,Memphis,21.0,45.0,FBS_vs_FBS,7,11.78333989318656,12.474048488284158,2.5921799299564605,2.53235818637525,0.3181128162882474,0.3389499848494907,0.10752748676948713,0.08340482405713134,0.12696492433381715,0.14996527558581302,0.24172260546528385,0.2623040606503161,31.935512457100764,36.13310536799997,0.36098618411562067,0.33069776572458914,1.0474414782673533,1.1395794176501104,0.1579515977631708,0.21665153473991394,91.22305137791295,113.62356536911994,115.34691491008088,85.82107419401045,0.5833333333333334,6,12.860339930112001,11.783293500415999,2.6838709341635667,2.119882881504036,0.3260453176792887,0.26687668982558427,0.03725121936161391,0.10030001357266477,0.08292098438255603,0.08903837143514871,0.36183792091487854,0.42379696795809507,31.55594641882031,31.77836803188686,0.35366386824838114,0.3289083019700747,1.279080613262963,1.1236608150827556,0.11234363792615443,0.0433155384704641,119.32580531097179,109.54784226683593,113.85481404452773,103.44716809404777,0.5454545454545454,11.91705798666338,12.541179676027944,2.435224967555707,31.864797465754506,0.346551137150125,1.0817401798342845,0.10989797552941635,1.1150321177010336,2.878117291786672,33.61566794595116,0.34332912211267475,1.2163050752371793,0.11309091542402168,1.3266533321074858,-24.0,66.0
401531434,2023,8,2023-10-21 16:00:00+00:00,Navy,Air Force,6.0,17.0,FBS_vs_FBS,6,12.477128164352001,12.268520952831999,1.5153972097549275,2.400357491806958,0.1963992014958847,0.28174510876632536,0.04187452179084659,0.04285766269371971,0.1355675111781886,0.0888793871185281,0.46153393431125067,0.4322151340561473,33.667145840413625,27.08487114460545,0.3054971880064185,0.3451107515063113,1.052022795837735,1.2495319869317767,0.048448297891666686,0.18335612681317925,91.70623448806538,94.78041006944585,82.58527517105293,92.02642621088559,0.5454545454545454,6,12.579226846207998,6.6425094113280005,2.514338645298106,3.634489365198397,0.32108781032882705,0.49116019360780405,0.06038349724419324,0.11702506948315428,0.10777244879572281,0.08093115297744671,0.3028543925117281,0.2200816461749291,33.06796808927674,36.07987903684001,0.33263681211386437,0.3611073553005252,1.0497517749380438,1.1499716159491649,0.1035560887544562,0.24037779629534387,91.49492488696885,104.12324839281194,109.14529315399555,70.7523541176308,0.5454545454545454,10.089547691073536,12.017051489214463,2.4773738370634186,34.7528757788055,0.33052176328876653,1.0960997648878785,0.11098114998785476,1.1672442026981753,2.607847599979074,30.37557446417466,0.3382500848404655,1.1396528703352238,0.09927057104098519,1.1860212076896344,-11.0,23.0
401532428,2023,8,2023-10-21 16:00:00+00:00,Ohio,Western Michigan,20.0,17.0,FBS_vs_FBS,7,11.49848612589568,10.74896808890368,2.3626431868877655,1.6749827586703339,0.27065775549601007,0.1698655405851363,0.10925044141487655,0.1135257479080122,0.13890260710250132,0.08849251442660508,0.3178530790063616,0.4011698203538029,33.127069825314905,32.80565736615646,0.3451095799998216,0.3277333309776535,1.1150626007318296,1.1221137153485923,-0.09976959698118153,-0.04317709433469339,117.16157524849902,81.5756607046846,88.65668327468073,123.30602453614576,0.5833333333333334,6,11.075909970944,14.032329042944001,1.7053680455838722,2.8737807108010385,0.20774792029725353,0.35791205809152216,0.05038961165458286,0.12400003005001142,0.15441183581562246,0.06341779862631805,0.432633429266471,0.27071982265937733,32.83269107413906,37.5908075960774,0.25721326695933505,0.36044887067109355,1.048333696164466,1.2673456593308199,0.01852403032091051,0.1709897661400306,85.00156609161917,87.810134581342,81.38121976017138,80.33665970451263,0.5454545454545454,12.445367797301738,11.18834079634178,2.697149876156839,35.13575182215803,0.352012260801894,1.1835899771013754,0.10493444328821885,1.1035644698294664,1.46134647274362,32.820525905546894,0.2889472957675784,1.081534704797323,0.12474814119056465,0.6599938653955663,3.0,37.0
401531406,2023,8,2023-10-21 18:00:00+00:00,East Carolina,Charlotte,7.0,10.0,FBS_vs_FBS,6,12.594921430015997,13.545573100543999,1.732685084175317,1.8340316085658526,0.20631990546614873,0.23130257843489307,0.09328294998976235,0.08529042070554257,0.10566656065177885,0.09717648588975683,0.43771787771987475,0.3943076608059697,31.075472469667424,32.528175404939304,0.2937310015360883,0.27101481491135526,0.999977393788202,1.2020502643000386,-0.19314787776576062,-0.004080976983301961,102.08966113712981,96.04002794895922,66.08421070394911,119.69280206136644,0.5454545454545454,6,9.567895774207999,14.01031520768,1.7865194416168109,2.0981626343189195,0.19758434395542837,0.24584341243808336,0.10949969308330666,0.10808732086499555,0.09422050310073651,0.0794661209683322,0.4106249800413263,0.41763207112403905,28.57636947634417,34.05857772416973,0.28843668243305,0.34928015646380045,1.019796528777273,1.495949088203514,-0.14278778487486293,0.19756111772406706,94.78263812374863,79.35738893972453,65.86291224979972,93.64445681461308,0.5454545454545454,13.004741010427903,11.746750323716096,1.6876984983846253,32.41786983419347,0.31872812125355876,1.2231646562750926,0.09387636279422787,0.7056927121140263,1.4842981080002617,30.35468214421198,0.2805968420482874,1.1018107097625176,0.09555069535579566,0.5502662742913466,-3.0,17.0
401531894,2023,8,2023-10-21 18:00:00+00:00,Georgia Southern,UL Monroe,38.0,28.0,FBS_vs_FBS,6,12.867532944384,11.476345033728,2.4160111529962043,2.2186924934132852,0.3014350737744226,0.2514831234576938,0.11321396579938957,0.07906430879744,0.13200383239978036,0.15812358439726218,0.31065412822450095,0.4063958299242595,33.66298193592365,29.95762660477739,0.3206086484008666,0.3718121707426876,1.036337543817138,1.086423392109595,-0.0654051849549307,0.12964978619150294,99.08241808145145,95.85408816372856,92.97169015556142,94.41780626924614,0.5454545454545454,6,9.460683090944002,13.997048966144003,2.8847599410877547,1.7935819600039138,0.35100684489974165,0.20316262943079486,0.11416619976083393,0.13021275080441438,0.049331156705149475,0.10403394783196528,0.3565786496705338,0.4517540639364386,36.35720586547622,29.817254861986832,0.37155376438424653,0.28145853180102814,1.0685696213263822,1.0003788878365751,0.16166403267762935,-0.025900612504274945,114.39489322236402,113.5092656238097,124.50821315372143,123.77039969614518,0.5454545454545454,12.96247566312653,10.875425795182592,1.8832889464056977,31.932404752652086,0.3029910959309393,1.0201561486258848,0.11941738434426358,0.7511625589301302,2.787108202958673,33.477395198161744,0.37167004724554503,1.076603818178828,0.09828774916660019,1.3186941962903491,10.0,66.0
401532429,2023,8,2023-10-21 18:00:00+00:00,Bowling Green,Akron,41.0,14.0,FBS_vs_FBS,7,10.21854292922368,11.953714656174078,2.079193067329687,2.2742979428610264,0.24263938185384942,0.29104259280856976,0.05217385100910201,0.08957323697651173,0.18967210903028647,0.1452390412060984,0.3850021531484774,0.2792910607144037,34.35014441868823,32.53551834178013,0.3330694665937629,0.35739441094069,1.0224990954720876,1.0755963869089653,-0.0851998486383149,-0.022148857338329157,100.4348888803753,96.66271334315613,85.52868164651308,103.04482026988852,0.5833333333333334,7,10.88467095916544,14.60421713784832,1.3907118173125002,2.0459164417435813,0.17138965173130818,0.2592430053324642,0.07226449602540795,0.08219402585488556,0.09711273843761209,0.0939791871211509,0.3854154758510139,0.370231514513492,33.97710308253132,34.859430891148726,0.3244195705709696,0.3496140754242267,1.0643979062474322,1.2424753985718322,-0.06399117674662863,0.029716126847759927,104.9996445751367,83.40080851702885,72.9625235221515,103.06130529013652,0.5833333333333334,12.18478835701842,11.536690126074674,1.932177427485549,34.579323331295456,0.34051454056747166,1.1214884318669727,0.14661029417117546,0.8298816069303034,1.5760429181940379,33.328389949193294,0.3392582487373438,1.0694372225451223,0.11876957468343094,0.7080659011394521,27.0,55.0
401520333,2023,8,2023-10-21 19:30:00+00:00,Alabama,Tennessee,34.0,20.0,FBS_vs_FBS,7,13.32970851176448,10.61422600777728,1.9457847041137393,2.053826319316933,0.23945637265765146,0.21216548415725894,0.09470927433131154,0.1727455317682362,0.07967785277557593,0.13007000013697512,0.4620169744444027,0.3372631032612746,32.0332062197792,30.353201794151172,0.29163974094088435,0.28969448154411465,1.1599497280000084,1.3550595353524986,0.06162249731396893,0.08622257663248986,102.58772761902173,97.9590735976687,91.43864049801184,106.22557718589367,0.5833333333333334,6,13.919904668672,10.750547321856,1.8681940519417968,1.99493694506043,0.1865005389578095,0.26432533748129183,0.18207399106394503,0.06162490160870341,0.12350125274755173,0.12626535813691583,0.324801401314959,0.30142800866439573,36.267138429954606,30.233759216085563,0.30440836341833544,0.31807679465212496,1.1180639221176003,1.1397342871047478,0.06945194183167527,0.1079632890450971,97.88899121867216,96.03576915123456,92.8953188175269,103.9704011828686,0.5454545454545454,12.127931306233528,12.296958745817415,1.8836013515545131,31.22345506811707,0.30353641511094265,1.150852779597141,0.10064223018817889,0.8794679972157148,1.8690051819273776,33.60586694384306,0.2977871165749361,1.2247119480733044,0.12645718907279227,0.8745098993904363,14.0,54.0
401520336,2023,8,2023-10-21 19:30:00+00:00,Illinois,Wisconsin,21.0,25.0,FBS_vs_FBS,7,11.17536117460992,13.24112533458944,1.9246026800557328,2.1582021022132913,0.2646866227381951,0.23731985896600166,0.0649181040287744,0.15060234700797162,0.15144832058923854,0.11337414422162023,0.3719863743477764,0.3424833777128362,29.846696692560535,34.16504783203766,0.3077751563498417,0.3423181012865867,1.113449715033522,1.0276205797792708,-0.02459614684438542,0.03502743101357354,95.73090750672945,90.98238110194364,85.40442077827744,101.07062108449705,0.5833333333333334,6,14.085237494783998,11.875239455744001,1.8011649594227965,1.5805918031008166,0.2253234904548592,0.16476071957004612,0.05758884609841479,0.16636308924574902,0.11123018192578749,0.117844567666575,0.43760691337161206,0.3855319753302735,30.991513202658318,31.52793679007474,0.3586122060229992,0.28083989189310704,0.9911688569170332,1.0332382723146485,-0.06092047170168908,-0.011612790075114704,111.98009770725172,108.6786078157593,83.22083799842926,128.2776402061707,0.5454545454545454,11.836616885804727,13.354749521640159,1.512675218643318,30.60325473644193,0.2956542873443111,1.077354565810029,0.13632663177403995,0.6657779223332573,1.841981664815282,32.41960378587902,0.3512798588916136,1.0075721322050402,0.11219496495891224,0.8233929613320075,-4.0,46.0
401520338,2023,8,2023-10-21 19:30:00+00:00,Iowa,Minnesota,10.0,12.0,FBS_vs_FBS,7,14.4341087864832,12.74525978169344,1.6339240585106372,1.4719651436918773,0.16432091396397555,0.1350340431388515,0.13841211405578968,0.09607246537151233,0.11853720968587045,0.0905048611133903,0.398238774185247,0.42983130538914815,35.333362967762916,28.960378368495974,0.24935672788386487,0.3343970008631609,1.170827798301221,1.0274486435116432,-0.22620732429375714,-0.14481311713818035,118.78293460750191,78.86692836526112,62.98122772679276,150.0,0.5833333333333334,6,9.645084064768,12.25639674368,2.435411648690523,2.386142137122176,0.26172683608556246,0.26600618091301514,0.06985763392170669,0.13909975854308218,0.07918877251809306,0.13828816574971317,0.38644364992681746,0.3805948043869075,31.917312018754018,30.463178174904236,0.3134682326223902,0.3186543905710273,1.310175265364168,0.9643243224719185,0.046035655718341326,-0.07045979778364396,111.44596400283501,104.05185904760363,101.91807398671642,110.71070262729508,0.5454545454545454,13.050461216380844,11.471514198449027,1.6207708573122817,33.141779810976516,0.28054067609308797,1.077901234178035,0.1274251399145997,0.5688811129563286,1.6538302624837966,30.5866918761379,0.322886178330737,1.182948285530532,0.08428101238597682,0.6794538265781095,-2.0,22.0
401520341,2023,8,2023-10-21 19:30:00+00:00,Missouri,South Carolina,34.0,12.0,FBS_vs_FBS,7,13.6477812836352,10.45357085077504,2.1483901448676925,3.260953442512184,0.25125311784541,0.3940302447950394,0.13677519836558993,0.06246259835160869,0.08776398608132502,0.12914465249142498,0.3407892331409634,0.32683447387693343,32.68623874779675,32.62229362534674,0.28060737613549336,0.3660008764309982,1.0471746547568177,1.1555746294388887,0.06445350073072653,0.19205228920442927,87.3664498878545,98.44340530784001,95.14251660995194,76.55822644723516,0.5833333333333334,6,11.08750197248,13.044240401408,2.509385671155808,2.7051617760698745,0.31458118669951896,0.29322122782476745,0.12540252500038016,0.14601989949023308,0.12885139056110026,0.0849301818573808,0.2707639242609051,0.3161504266284213,34.024119424919036,36.570189813036485,0.3316355446568065,0.31973806967155877,1.1161218739334926,1.2623663887638419,0.1499707995126665,0.24962229796180233,88.71240010840467,99.48501476844503,111.95016270122062,82.86432274291555,0.5454545454545454,12.971851666250465,11.169445027977297,2.530204735415008,34.43401672715463,0.2982161882267228,1.1440109350599785,0.08648877418055012,1.1481722587069128,3.267514389769381,33.39329781511151,0.34709994395519284,1.133875613910921,0.1289833584297464,1.4622878284462089,22.0,46.0
401520342,2023,8,2023-10-21 19:30:00+00:00,Nebraska,Northwestern,17.0,9.0,FBS_vs_FBS,6,11.31435811328,11.846912416768,1.744505311517587,1.7820290433787873,0.22874579124033032,0.22589295243192936,0.05956986038499555,0.07495958843151058,0.15788656052456085,0.1589029179730806,0.3539149469601039,0.3256381264539545,32.25765793025626,29.733587503679743,0.29142318633179776,0.36335221092175063,1.2158204003949846,1.1528824054780313,0.0007111386403177017,0.15652884039840276,103.24740828754383,90.38680243019239,83.41439157844489,103.62181467625159,0.5454545454545454,6,10.070289288192,12.707589751807998,1.627617045723381,2.806290340382189,0.19628119887935713,0.365885211353759,0.07583108356908405,0.0670129426071162,0.08429837148895349,0.04183866840092373,0.4635853601429993,0.3619101600718426,29.227070973596117,34.30220248312599,0.2866977256498869,0.39036242177187896,1.009115303398166,1.3681923239910598,-0.014389822906472307,0.28196430317656906,91.73993181036217,89.94738856886194,78.30692622520726,77.44065193129401,0.5454545454545454,11.824103163293694,11.082074526388222,2.270898083718159,33.17770297904764,0.3359458422798343,1.2843877660132184,0.10566500906892415,1.0771395836446578,1.5440296927377823,29.45500341213375,0.32119224402222557,1.0738104993341056,0.11787041740681069,0.7556992363998226,8.0,26.0
401520344,2023,8,2023-10-21 19:30:00+00:00,UConn,South Florida,21.0,24.0,FBS_vs_FBS,6,11.064387873791999,13.760263136256,2.55876974893759,2.64098144041167,0.31336888231450655,0.2815254731109298,0.05202794516107636,0.12139329512665213,0.05689614256622888,0.10096965268015928,0.39332791685481816,0.33927859980142794,32.36692456093843,32.52382036938118,0.3202959141217101,0.342100136779779,0.96612803273108,1.1678197337075829,-0.08058760204565353,0.11204390832618616,97.0711902412832,93.78671003285088,92.82136597429938,88.81883259512468,0.5454545454545454,7,11.781416586813439,14.511408131235841,2.8537328783464813,2.642176206622736,0.347703027688931,0.3355895882717437,0.03835953991074289,0.05869429594582179,0.09164375950039348,0.08573830465489407,0.3419004522380194,0.2703534413386466,29.885434461349114,33.84059440199374,0.2996837742013741,0.3381576840218028,1.2507304598103886,1.3334409870404733,0.19313568018652094,0.2042228188223179,89.47140001252623,100.16463537442583,115.53551864523556,84.96096767055074,0.5833333333333334,12.720803397342166,12.729417130568743,2.6819240156982804,33.03007598941332,0.32833371057675187,1.1314188621703072,0.06987511550612822,1.0925177586751194,3.009975732606419,31.072708119963544,0.3187711373616563,1.2134206330641262,0.0958404114312881,1.3007997883950726,-3.0,45.0
