cfbd_game_id,start_date,week,away_team,home_team,predicted_winner,winner_confidence,model_confidence,ats_cover_probability,ats_home_cover_probability,ats_projected_home_margin,ats_margin_sd,ats_edge_points,final_away_score,final_home_score,source_type,market_provider,market_captured_at_utc,market_capture_timing,bet_type,bet_team,market_line,market_odds,stake,result,profit_loss,selection_rule,bet_number,cumulative_profit_loss
401858221,2026-09-12 16:00:00+00:00,2,Old Dominion,Virginia Tech,Old Dominion,0.5587826119366079,0.812969193639125,0.812969193639125,0.187030806360875,1.6683,14.43562670227819,12.8317,21.0,44.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Old Dominion,14.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,96,-3672.7
401858224,2026-09-12 16:00:00+00:00,2,Wake Forest,Purdue,Wake Forest,0.6954139722094074,0.5917077119690555,0.5917077119690555,0.40829228803094453,-6.8482,14.43562670227819,3.3482000000000003,38.0,36.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Wake Forest,-3.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,97,-3772.7
401858439,2026-09-12 16:00:00+00:00,2,Howard,Indiana,Indiana,0.9675218114279616,0.9499423319424007,0.9499423319424007,0.0500576680575992,34.4051,14.045474629243644,23.094900000000003,0.0,55.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Howard,57.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,98,-3681.79
401858442,2026-09-12 16:00:00+00:00,2,Penn State,Temple,Penn State,0.6558366549747561,0.753573949434228,0.753573949434228,0.753573949434228,-11.8679,14.045474629243644,9.6321,27.0,9.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Temple,21.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,99,-3590.88
401862702,2026-09-12 16:00:00+00:00,2,South Florida,Army,Army,0.7020486383842724,0.6552541854623564,0.6552541854623564,0.6552541854623564,7.1118,14.045474629243644,5.6118,28.0,24.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Army,-1.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,100,-3690.88
401864571,2026-09-12 16:00:00+00:00,2,App State,East Carolina,East Carolina,0.5632056317780932,0.9721492160373083,0.9721492160373083,0.027850783962691698,-18.3671,14.825778775312736,28.3671,27.0,24.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,App State,10.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,101,-3599.97
401866416,2026-09-12 16:00:00+00:00,2,Wofford,Kent State,Kent State,0.5361443168349146,0.8996645923546913,0.8996645923546913,0.10033540764530864,-8.9717,14.825778775312736,18.9717,15.0,36.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Wofford,10.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,102,-3699.97
401856673,2026-09-12 16:45:00+00:00,2,Western Kentucky,Georgia,Georgia,0.95333936384627,0.5611427482589568,0.5611427482589568,0.43885725174104323,33.2188,14.825778775312736,2.2811999999999983,20.0,70.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Western Kentucky,35.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,103,-3799.97
401856791,2026-09-12 17:00:00+00:00,2,UT Martin,West Virginia,West Virginia,0.782904356406964,0.9920802641744044,0.9920802641744044,0.00791973582559553,6.6727,14.43562670227819,34.8273,7.0,52.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,UT Martin,41.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,104,-3899.97
401866415,2026-09-12 17:00:00+00:00,2,Colgate,Central Michigan,Central Michigan,0.5886569469555746,0.9482184764553688,0.9482184764553688,0.05178152354463113,-5.6337,14.825778775312736,24.1337,10.0,13.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Colgate,18.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,105,-3809.06
401866417,2026-09-12 17:00:00+00:00,2,Holy Cross,Miami (OH),Miami (OH),0.5605637814849744,0.9952209435327287,0.9952209435327287,0.004779056467271321,-7.9198,14.825778775312736,38.4198,7.0,45.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Holy Cross,30.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,106,-3909.06
401866413,2026-09-12 18:00:00+00:00,2,Stony Brook,Ball State,Stony Brook,0.5202073859398391,0.9413228186687854,0.9413228186687854,0.05867718133121459,-7.8839,13.6553225562091,21.3839,17.0,41.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Stony Brook,13.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,107,-4009.06
401856674,2026-09-12 19:30:00+00:00,2,Alabama,Kentucky,Alabama,0.6024278461929129,0.644722330029575,0.644722330029575,0.644722330029575,-4.998,14.825778775312736,5.502,45.0,17.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Kentucky,10.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,108,-4109.06
401856677,2026-09-12 19:30:00+00:00,2,Mississippi State,Minnesota,Minnesota,0.7210464652260841,0.6520146396039341,0.6520146396039341,0.6520146396039341,4.2934,14.825778775312736,5.7934,38.0,13.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Minnesota,1.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,109,-4209.06
401856785,2026-09-12 19:30:00+00:00,2,Weber State,Colorado,Colorado,0.7415468168474332,0.9911919934907453,0.9911919934907453,0.0088080065092547,7.0139,13.265170483174554,31.4861,21.0,52.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Weber State,38.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,110,-4118.15
401856790,2026-09-12 19:30:00+00:00,2,UCF,Pittsburgh,Pittsburgh,0.7903517006233404,0.7668802848153468,0.7668802848153468,0.23311971518465321,-2.5865,15.215930848347282,11.086500000000001,7.0,12.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,UCF,8.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,111,-4027.24
401856810,2026-09-12 19:30:00+00:00,2,Arizona,BYU,BYU,0.67366077049431,0.6056101363015369,0.6056101363015369,0.3943898636984631,3.3418,13.6553225562091,3.6582,17.0,28.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Arizona,7.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,112,-4127.24
401858216,2026-09-12 19:30:00+00:00,2,California,Syracuse,Syracuse,0.7607421940938631,0.8183474929672723,0.8183474929672723,0.8183474929672723,11.9779,14.825778775312736,13.4779,21.0,18.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Syracuse,1.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,113,-4227.24
401858217,2026-09-12 19:30:00+00:00,2,Duke,Illinois,Illinois,0.599963911884436,0.7403078740509581,0.7403078740509581,0.2596921259490419,-1.8008,14.43562670227819,9.3008,31.0,27.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Duke,7.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,114,-4136.33
401858440,2026-09-12 19:30:00+00:00,2,Eastern Michigan,Michigan State,Michigan State,0.7177379829786451,0.8486251078796443,0.8486251078796443,0.15137489212035574,1.6233,14.43562670227819,14.8767,7.0,35.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Eastern Michigan,16.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,115,-4236.33
401858444,2026-09-12 19:30:00+00:00,2,Maryland,UConn,UConn,0.7453687072783746,0.7710136535129833,0.7710136535129833,0.7710136535129833,-1.2069,15.215930848347282,11.293099999999999,38.0,14.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,UConn,12.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,116,-4336.33
401858446,2026-09-12 19:30:00+00:00,2,Utah State,Washington,Washington,0.8819156053452026,0.8944417782354258,0.8944417782354258,0.10555822176457419,7.424,13.6553225562091,17.076,14.0,16.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Utah State,24.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,117,-4245.42
401859184,2026-09-12 19:30:00+00:00,2,Rice,Notre Dame,Notre Dame,0.9509325309052308,0.9937669011624108,0.9937669011624108,0.006233098837589183,8.4302,14.43562670227819,36.0698,0.0,52.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Rice,44.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,118,-4345.42
401860884,2026-09-12 19:30:00+00:00,2,UTSA,Texas State,UTSA,0.6456564538330314,0.9533537220654215,0.9533537220654215,0.04664627793457854,-23.3818,14.825778775312736,24.8818,31.0,26.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,UTSA,1.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,119,-4254.51
401862708,2026-09-12 19:30:00+00:00,2,UL Monroe,UAB,UAB,0.8223557375711704,0.6146367851376869,0.6146367851376869,0.6146367851376869,11.8206,14.825778775312736,4.320600000000001,20.0,26.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,UAB,-7.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,120,-4354.51
401866412,2026-09-12 19:30:00+00:00,2,Robert Morris,Akron,Akron,0.6050776798738688,0.9609379894184382,0.9609379894184382,0.03906201058156179,1.0691,14.43562670227819,25.4309,10.0,45.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Robert Morris,26.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,121,-4454.51
401866419,2026-09-12 19:30:00+00:00,2,Central Connecticut,Toledo,Toledo,0.8586990105755263,0.9532694282993883,0.9532694282993883,0.046730571700611664,11.631,14.825778775312736,24.869,10.0,63.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Central Connecticut,36.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,122,-4554.51
401866420,2026-09-12 19:30:00+00:00,2,Sacred Heart,Massachusetts,Sacred Heart,0.5132456686215806,0.9581149357542706,0.9581149357542706,0.04188506424572936,-2.137,14.825778775312736,25.637,10.0,37.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Sacred Heart,23.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,123,-4654.51
401867929,2026-09-12 19:30:00+00:00,2,Wagner,James Madison,James Madison,0.9433097429943572,0.9789022448496827,0.9789022448496827,0.021097755150317272,17.9654,14.045474629243644,28.5346,3.0,87.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Wagner,46.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,124,-4754.51
401858223,2026-09-12 20:00:00+00:00,2,UC Davis,SMU,SMU,0.8647231510827469,0.8265255644344437,0.8265255644344437,0.17347443556555633,18.556,14.825778775312736,13.943999999999999,10.0,56.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,UC Davis,32.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,125,-4854.51
401864506,2026-09-12 20:00:00+00:00,2,Northern Colorado,Wyoming,Northern Colorado,0.5519620917248962,0.977735935988571,0.977735935988571,0.022264064011428945,-5.5024,14.43562670227819,29.0024,13.0,21.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Northern Colorado,23.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,126,-4763.6
401865252,2026-09-12 20:00:00+00:00,2,Mercyhurst,New Mexico,New Mexico,0.9315198646008384,0.9378821557394159,0.9378821557394159,0.062117844260584094,20.4088,14.045474629243644,21.5912,7.0,70.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Mercyhurst,42.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,127,-4863.6
401868326,2026-09-12 20:00:00+00:00,2,Alabama State,Troy,Troy,0.6406464659139859,0.9271120601937671,0.9271120601937671,0.07288793980623286,1.9342,14.825778775312736,21.5658,17.0,34.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Alabama State,23.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,128,-4772.69
401856684,2026-09-12 20:15:00+00:00,2,Delaware,Vanderbilt,Vanderbilt,0.7867549150364068,0.9107355934490586,0.9107355934490586,0.08926440655094142,1.5549,14.825778775312736,19.9451,26.0,35.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Delaware,21.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,129,-4681.78
401856672,2026-09-12 21:30:00+00:00,2,Campbell,Florida,Florida,0.8992183348984346,0.9398799508494763,0.9398799508494763,0.0601200491505237,28.4642,14.825778775312736,23.0358,3.0,52.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Campbell,51.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,130,-4590.87
401860881,2026-09-12 22:00:00+00:00,2,Memphis,Boise State,Boise State,0.5312491188869591,0.7992950866954838,0.7992950866954838,0.20070491330451617,-4.9404,14.825778775312736,12.4404,20.0,38.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Memphis,7.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,131,-4690.87
401866414,2026-09-12 22:00:00+00:00,2,Buffalo,Florida International,Florida International,0.6970121563969797,0.7751726831620941,0.7751726831620941,0.22482731683790588,-1.8233,13.6553225562091,10.3233,20.0,33.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Buffalo,8.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,132,-4790.87
401866418,2026-09-12 22:00:00+00:00,2,Jacksonville State,Ohio,Jacksonville State,0.5123276627390627,0.7778983953296086,0.7778983953296086,0.22210160467039147,-8.2464,14.045474629243644,10.7464,27.0,29.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Jacksonville State,2.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,133,-4699.96
401868187,2026-09-12 22:00:00+00:00,2,Gardner-Webb,Liberty,Liberty,0.7220857579503267,0.9706041797745878,0.9706041797745878,0.02939582022541216,2.2203,14.43562670227819,27.2797,23.0,24.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Gardner-Webb,29.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,134,-4609.05
401866421,2026-09-12 22:30:00+00:00,2,Monmouth,Western Michigan,Western Michigan,0.8128498486375499,0.9468400313969112,0.9468400313969112,0.05315996860308876,5.557,14.825778775312736,23.942999999999998,14.0,49.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Monmouth,29.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,135,-4709.05
401856680,2026-09-12 23:00:00+00:00,2,Towson,South Carolina,South Carolina,0.91488067111719,0.768808739593104,0.768808739593104,0.231191260406896,33.6041,14.825778775312736,10.895899999999997,9.0,45.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Towson,44.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,136,-4618.14
401856786,2026-09-12 23:00:00+00:00,2,Western Carolina,Cincinnati,Cincinnati,0.795863225766133,0.9582244155632996,0.9582244155632996,0.0417755844367004,10.1697,15.215930848347282,26.3303,10.0,62.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Western Carolina,36.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,137,-4718.14
401856787,2026-09-12 23:00:00+00:00,2,Southern,Houston,Houston,0.789781146053046,0.9911725936435659,0.9911725936435659,0.008827406356434133,16.3217,14.825778775312736,35.1783,6.0,77.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Southern,51.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,138,-4818.14
401858441,2026-09-12 23:00:00+00:00,2,Bowling Green,Nebraska,Nebraska,0.8592234591611991,0.8603841647628937,0.8603841647628937,0.13961583523710627,10.7243,13.6553225562091,14.7757,7.0,56.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Bowling Green,25.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,139,-4918.14
401860882,2026-09-12 23:00:00+00:00,2,Southern Utah,Colorado State,Colorado State,0.6976079696683504,0.8049331034380555,0.8049331034380555,0.19506689656194456,6.7591,14.825778775312736,12.7409,24.0,58.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Southern Utah,19.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,140,-5018.14
401864575,2026-09-12 23:00:00+00:00,2,South Alabama,Tulane,Tulane,0.7530560766001874,0.8479273786917483,0.8479273786917483,0.15207262130825178,-4.032,13.6553225562091,14.032,24.0,28.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,South Alabama,10.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,141,-4927.23
401868241,2026-09-12 23:00:00+00:00,2,West Georgia,Arkansas State,Arkansas State,0.7107527287787269,0.8945060298943334,0.8945060298943334,0.10549397010566662,12.4671,15.215930848347282,19.032899999999998,7.0,52.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,West Georgia,31.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,142,-5027.23
401871045,2026-09-12 23:00:00+00:00,2,Middle Tennessee,Marshall,Middle Tennessee,0.5035643716836149,0.9821099209802205,0.9821099209802205,0.01789007901977949,-12.8064,14.43562670227819,30.3064,26.0,28.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Middle Tennessee,17.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,143,-4936.32
401871046,2026-09-12 23:00:00+00:00,2,Lindenwood,Missouri State,Missouri State,0.6216547464591315,0.9539546967656722,0.9539546967656722,0.046045303234327775,-7.8164,14.43562670227819,24.3164,14.0,48.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Lindenwood,16.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,144,-5036.32
401858443,2026-09-12 23:15:00+00:00,2,San Diego State,UCLA,UCLA,0.5544907864409765,0.8202749134080212,0.8202749134080212,0.1797250865919788,-3.229,14.43562670227819,13.229,10.0,28.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,San Diego State,10.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,145,-5136.32
401858447,2026-09-12 23:15:00+00:00,2,Western Illinois,Wisconsin,Wisconsin,0.7762767027840537,0.9948464552369698,0.9948464552369698,0.005153544763030164,6.9684,14.045474629243644,36.0316,9.0,36.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Western Illinois,43.0,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,146,-5045.41
401856682,2026-09-12 23:30:00+00:00,2,Ohio State,Texas,Texas,0.612272584777208,0.7267309439539027,0.7267309439539027,0.27326905604609725,-6.9688,14.045474629243644,8.4688,23.0,24.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Ohio State,1.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,147,-4954.5
401856783,2026-09-12 23:30:00+00:00,2,Texas Tech,Oregon State,Texas Tech,0.8545100264472066,0.6825270937425539,0.6825270937425539,0.6825270937425539,-21.202,13.265170483174554,6.297999999999998,35.0,24.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Oregon State,27.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,148,-4863.59
401856788,2026-09-12 23:30:00+00:00,2,Iowa State,Iowa,Iowa,0.7565251619382748,0.7616091001207677,0.7616091001207677,0.23839089987923232,4.7844,13.6553225562091,9.7156,13.0,16.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Iowa State,14.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,149,-4772.68
401858219,2026-09-12 23:30:00+00:00,2,Georgia Southern,Clemson,Clemson,0.5078185546539525,0.9977177782784065,0.9977177782784065,0.002282221721593531,-13.3367,14.045474629243644,39.8367,7.0,22.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Georgia Southern,26.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,150,-4681.77
401862703,2026-09-12 23:30:00+00:00,2,Navy,Florida Atlantic,Navy,0.8220938377383394,0.9497494933724957,0.9497494933724957,0.050250506627504264,-27.7095,14.43562670227819,23.7095,30.0,38.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Navy,-4.0,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,151,-4781.77
401867796,2026-09-12 23:30:00+00:00,2,Louisiana Tech,LSU,LSU,0.7481938433741907,0.9936483491187779,0.9936483491187779,0.006351650881222086,-1.4733,14.43562670227819,35.9733,14.0,45.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Louisiana Tech,34.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,152,-4690.86
401868008,2026-09-12 23:30:00+00:00,2,Fordham,Coastal Carolina,Coastal Carolina,0.6920943698292574,0.9628785574873073,0.9628785574873073,0.03712144251269269,10.0343,14.825778775312736,26.4657,7.0,45.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Fordham,36.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,153,-4790.86
401856671,2026-09-12 23:45:00+00:00,2,Southern Miss,Auburn,Auburn,0.6783988938760436,0.9963459146584792,0.9963459146584792,0.0036540853415207753,-5.1765,14.045474629243644,37.6765,8.0,43.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Southern Miss,32.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,154,-4890.86
401856676,2026-09-12 23:45:00+00:00,2,Charlotte,Ole Miss,Ole Miss,0.9604808385036502,0.9302401769324831,0.9302401769324831,0.06975982306751698,20.8066,16.035250201719972,23.6934,9.0,41.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Charlotte,44.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,155,-4799.95
401856784,2026-09-13 00:00:00+00:00,2,Prairie View A&M,Baylor,Baylor,0.7682688553555864,0.975001978889144,0.975001978889144,0.024998021110856024,9.9709,14.045474629243644,27.5291,3.0,44.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Prairie View A&M,37.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,156,-4899.95
401856789,2026-09-13 00:00:00+00:00,2,Grambling,TCU,TCU,0.8181057699682414,0.9805418779902455,0.9805418779902455,0.019458122009754514,14.6894,14.43562670227819,29.8106,7.0,63.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Grambling,44.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,157,-4999.95
401864504,2026-09-13 01:00:00+00:00,2,Cal Poly,San José State,San José State,0.5900073822740913,0.8975758815166598,0.8975758815166598,0.10242411848334024,2.703,14.825778775312736,18.797,20.0,30.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Cal Poly,21.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,158,-4909.04
401864505,2026-09-13 01:00:00+00:00,2,Texas Southern,UTEP,Texas Southern,0.5698694485874758,0.9865350695884398,0.9865350695884398,0.013464930411560194,-4.4393,14.43562670227819,31.9393,10.0,51.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Texas Southern,27.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,159,-5009.04
401864502,2026-09-13 02:00:00+00:00,2,North Dakota State,Air Force,North Dakota State,0.6344786503200766,0.5957476981941239,0.5957476981941239,0.5957476981941239,1.904,14.045474629243644,3.404,38.0,32.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Air Force,1.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,160,-5109.04
401856670,2026-09-13 02:15:00+00:00,2,Arkansas,Utah,Utah,0.9240392456439216,0.6155461269943769,0.6155461269943769,0.6155461269943769,15.9705,15.215930848347282,4.4704999999999995,10.0,43.0,live_completed,DraftKings,2026-09-06T10:23:56.277410+00:00,pregame,Spread,Utah,-11.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,161,-5018.13
401860883,2026-09-13 02:30:00+00:00,2,Sacramento State,Fresno State,Fresno State,0.6261362934411162,0.9681394456539673,0.9681394456539673,0.03186055434603275,-7.0953,13.265170483174554,24.5953,3.0,49.0,historical_market_backfill,DraftKings,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Sacramento State,17.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,162,-5118.13
401864500,2026-09-13 02:30:00+00:00,2,Montana State,Nevada,Nevada,0.7405342445747155,0.9000047348698692,0.9000047348698692,0.9000047348698692,13.5004,14.825778775312736,19.0004,20.0,7.0,historical_market_backfill,Bovada,2026-09-14T10:42:31.312346+00:00,historical_market_backfill,Spread,Nevada,5.5,-110.0,100.0,LOSS,-100.0,ats_cover_probability_at_least_55pct,163,-5218.13
401858445,2026-09-13 03:00:00+00:00,2,Louisiana,USC,USC,0.8503720007234278,0.9452646762361977,0.9452646762361977,0.0547353237638023,4.7702,14.825778775312736,23.7298,30.0,49.0,live_completed,DraftKings,2026-09-05T09:21:07.215390+00:00,pregame,Spread,Louisiana,28.5,-110.0,100.0,WIN,90.91,ats_cover_probability_at_least_55pct,164,-5127.22
