game_id,season,week,elo_difference,rating_difference,state_maturity,side,team,opponent,actual_points,actual_40_plus,actual_10_or_less,expected_points,prob_40_plus,prob_10_or_less,expected_drives,ppd,td_rate,fg_rate,turnover_rate,success_rate,ppa,explosive_rate,yards_per_drive,matchup_ratio
401404033,2022,11,298.0722156679676,57.53751364341042,0.6923076923076923,away,Colorado,USC,17.0,0.0,0.0,19.707,0.024,0.225,11.249,1.7327041640091736,0.2108800656310512,0.0846188117064612,0.1302926831029348,0.4061227686924836,0.011066730977521,0.0757852995914508,30.31985160109702,0.8537081874848477
401415259,2022,11,-33.844110838623465,-19.520267579051332,0.6666666666666666,home,UNLV,Fresno State,30.0,0.0,0.0,23.728,0.08,0.139,11.77,1.9891293868501945,0.2449192060182973,0.0947991636069067,0.0884791018631625,0.4073805234265464,0.1206710127765438,0.0804770782060345,31.978517407461755,0.9320184392767342
401415259,2022,11,-33.844110838623465,-19.520267579051332,0.6666666666666666,away,Fresno State,UNLV,37.0,0.0,0.0,33.605,0.304,0.027,11.869,2.605245284358392,0.3230198334707773,0.1162488762171252,0.1074626806885605,0.4629403985906977,0.2079702764597956,0.0896215521084432,37.18226299214058,1.1237374786356693
401403939,2022,11,61.669927451700914,-14.403125871749095,0.6923076923076923,home,Arkansas,LSU,10.0,0.0,1.0,29.605,0.21,0.05,11.928,2.3578349273353107,0.2906739850299568,0.1124409589285391,0.089882159278489,0.4276358780888014,0.2220711826255502,0.103133623358873,36.89512505464637,1.0455596211530038
401403939,2022,11,61.669927451700914,-14.403125871749095,0.6923076923076923,away,LSU,Arkansas,13.0,0.0,0.0,36.364,0.389,0.011,11.758,2.792228708526161,0.3685411806246444,0.0757305636282927,0.0638128167658382,0.477918592844563,0.2522221770232089,0.0920646975593832,40.48264701232786,1.1899396456260216
401403942,2022,11,248.07057166730897,31.635879938658093,0.6666666666666666,home,Kentucky,Vanderbilt,21.0,0.0,0.0,30.303,0.229,0.043,11.969,2.401307679095624,0.3040077181695395,0.095716524051004,0.1070852750956879,0.4275112063151511,0.1385400681252822,0.0892568394019864,35.32573360286419,1.0383809295168758
401403942,2022,11,248.07057166730897,31.635879938658093,0.6666666666666666,away,Vanderbilt,Kentucky,24.0,0.0,0.0,17.559,0.014,0.267,11.992,1.5417655462320006,0.1915217757353955,0.071238038642163,0.0904926479971919,0.3491710470934666,0.0112110192967431,0.067428203886825,26.04360689797788,0.7627297613799938
401403945,2022,11,209.5228922013248,30.51015980428403,0.6923076923076923,home,Tennessee,Missouri,66.0,1.0,0.0,33.432,0.313,0.026,12.403,2.4469036129657984,0.3072022767099947,0.1022578593313426,0.0779835805833971,0.4437629988775994,0.3213457373494692,0.1007230668362143,34.46590127512,1.0660609727220371
401403945,2022,11,209.5228922013248,30.51015980428403,0.6923076923076923,away,Missouri,Tennessee,24.0,0.0,0.0,19.651,0.04,0.21,12.354,1.6679544451415045,0.1928107415432388,0.1138422288722104,0.134289939346409,0.3505781798697277,-0.0442296336849998,0.0658610664891285,28.574380956687317,0.8018978359831119
401404112,2022,11,-32.513416769440255,-10.366043846891444,0.6666666666666666,home,West Virginia,Oklahoma,23.0,0.0,0.0,29.187,0.186,0.05,12.103,2.3139432639537176,0.2925794434140101,0.0943529211742724,0.1117353175587899,0.425447333819373,0.1741685676618236,0.0735743099946838,35.382788742803896,1.0277502843554265
401404112,2022,11,-32.513416769440255,-10.366043846891444,0.6666666666666666,away,Oklahoma,West Virginia,20.0,0.0,0.0,36.143,0.38,0.014,12.242,2.7176175979181822,0.3485841523361446,0.1001886956348357,0.0713377093531813,0.4401253062436669,0.2447005091012529,0.1015739757897508,38.22393201067458,1.1383896151038064
401404131,2022,11,-190.3193073687069,-33.0894601341364,0.6923076923076923,home,Navy,Notre Dame,32.0,0.0,0.0,16.259,0.012,0.327,11.931,1.4963700770866653,0.1835127356090458,0.0781641495627047,0.0905741825774199,0.3274092935441471,-0.074579090394787,0.0582739721564026,25.771904742005308,0.7422583241165985
401404131,2022,11,-190.3193073687069,-33.0894601341364,0.6923076923076923,away,Notre Dame,Navy,35.0,0.0,0.0,26.801,0.124,0.082,11.596,2.2457479440193278,0.2715527657562731,0.1153155127227919,0.0885706907285788,0.4207522060855372,0.1346542404929774,0.0821015530249708,34.23120947224624,1.0134147366908783
401404156,2022,11,-96.710726365048,-29.220545600546984,0.6923076923076923,home,UConn,Liberty,36.0,0.0,0.0,16.19,0.008,0.34,12.567,1.3373589310328804,0.1540188093099204,0.0998161153533669,0.1049526139762771,0.3387998243580004,-0.1007218981520597,0.0597279293016583,23.506961327210384,0.6964213218140466
401404156,2022,11,-96.710726365048,-29.220545600546984,0.6923076923076923,away,Liberty,UConn,33.0,0.0,0.0,26.263,0.128,0.096,12.792,1.963691075608176,0.2464175657502369,0.0806024382365168,0.1381152719918404,0.4107641659626123,0.1340157662978715,0.0854727934099665,32.35078624174043,0.9257131315596718
401405134,2022,11,114.75651149298368,31.356517111744694,0.6923076923076923,home,Illinois,Purdue,24.0,0.0,0.0,24.35,0.083,0.097,12.494,1.9403451910112328,0.2305316097694925,0.1075763152091961,0.0814959493482456,0.3948898689334511,0.1107096515539408,0.0756081775688781,31.73222741211854,0.9140939358890536
401405134,2022,11,114.75651149298368,31.356517111744694,0.6923076923076923,away,Purdue,Illinois,31.0,0.0,0.0,16.339,0.019,0.345,12.58,1.3618588880109763,0.1553581776213397,0.1004180240338056,0.1470650070701813,0.3549808128539932,-0.1109413871186609,0.0536512268580932,24.838730222319118,0.7149367234670885
401405138,2022,11,171.6655380869206,14.632035207190285,0.6923076923076923,home,Michigan State,Rutgers,27.0,0.0,0.0,24.085,0.065,0.105,11.985,1.9621072894272285,0.2608710592283096,0.0468688550158002,0.0906767271482835,0.3956811414367754,0.0901275636113671,0.0802939818422737,29.384574876500658,0.9075391952268982
401405138,2022,11,171.6655380869206,14.632035207190285,0.6923076923076923,away,Rutgers,Michigan State,21.0,0.0,0.0,17.042,0.014,0.286,11.995,1.4511582661465872,0.1678898682083086,0.1095457409087339,0.1234422560343329,0.3649494803990195,-0.101979904779076,0.0615104447352068,27.60104521037179,0.7573797481862555
401405139,2022,11,398.1249125866659,72.6370652376286,0.6923076923076923,home,Ohio State,Indiana,56.0,1.0,0.0,43.128,0.605,0.002,12.931,3.063525317952689,0.3992671504553447,0.0904443400629106,0.0593026311985969,0.468072734351848,0.2879241069034294,0.096761511240943,40.07366247719691,1.2351219767412651
401405139,2022,11,398.1249125866659,72.6370652376286,0.6923076923076923,away,Indiana,Ohio State,14.0,0.0,0.0,13.834,0.007,0.424,12.923,1.174966434036743,0.1393544095982004,0.0784631486931601,0.1270390571018883,0.3169327792600306,-0.2294224936461351,0.0511337371109032,21.767275115376645,0.6305366968476666
401411159,2022,11,171.169020590826,19.633344449493507,0.6923076923076923,home,Duke,Virginia Tech,24.0,0.0,0.0,28.664,0.165,0.048,12.593,2.20423927960298,0.2653254768847404,0.1196861926133512,0.056167058329195,0.409640896425379,0.1199482620469608,0.0791851573711679,33.04236294637308,0.9899265779082456
401411159,2022,11,171.169020590826,19.633344449493507,0.6923076923076923,away,Virginia Tech,Duke,7.0,0.0,1.0,19.506,0.041,0.222,12.327,1.60009761062396,0.1978702676765796,0.081327061365856,0.1216387994341706,0.3798043397433899,0.0127307501124523,0.0675799797634585,27.70250143493764,0.7972421492355076
401411163,2022,11,-50.78960392824865,-8.190265304829637,0.6923076923076923,home,Virginia,Pittsburgh,7.0,0.0,1.0,20.558,0.041,0.198,12.546,1.7232238653637455,0.2016442445266695,0.11031032580424,0.1012546775239281,0.3703045709808225,-0.0070304052139338,0.0806192396215459,28.091367761931245,0.8237672533139333
401411163,2022,11,-50.78960392824865,-8.190265304829637,0.6923076923076923,away,Pittsburgh,Virginia,37.0,0.0,0.0,23.128,0.077,0.138,12.594,1.8664719026127996,0.2222561022631533,0.110089950668481,0.086466142952753,0.3931230724928245,0.0757359888788457,0.074592231282689,30.34796247735465,0.8896605280239982
401415656,2022,11,-133.64521314634135,-30.986526827030048,0.6923076923076923,home,South Florida,SMU,23.0,0.0,0.0,32.721,0.272,0.032,12.239,2.456569276302373,0.3238480844980009,0.0697636439237387,0.105949728151271,0.4319331998399275,0.2261910316259857,0.1009751339614019,36.89230312165736,1.0601477942789383
401415656,2022,11,-133.64521314634135,-30.986526827030048,0.6923076923076923,away,SMU,South Florida,41.0,1.0,0.0,58.631,0.94,0.0,12.417,3.893274462465421,0.5172671598497863,0.0940862791946615,0.0803622118849194,0.5228007992439128,0.5358807678800022,0.1438793154228216,47.52998111085115,1.4545706642768614
401426372,2022,11,182.3621153612362,23.792370484209016,0.6923076923076923,home,Georgia State,UL Monroe,28.0,0.0,0.0,33.514,0.31,0.024,12.413,2.591970162467033,0.3340409557188986,0.0910320461911509,0.0796789213898836,0.4241349027811583,0.2075536620472693,0.0853865886940493,36.088631517790986,1.0867472070180255
401426372,2022,11,182.3621153612362,23.792370484209016,0.6923076923076923,away,UL Monroe,Georgia State,31.0,0.0,0.0,22.859,0.063,0.132,12.307,1.8601409679739584,0.238318513471549,0.0721491725150093,0.1247422395862905,0.3741571871974511,0.0855358946850408,0.0672494728863051,28.748617734233143,0.8537021823960012
401426374,2022,11,3.980804013971465,-28.799687850864306,0.6363636363636364,home,Old Dominion,James Madison,3.0,0.0,1.0,20.036,0.037,0.212,12.662,1.6033578931049863,0.1962815047037153,0.0904688223487722,0.0926700492919332,0.346190444123342,0.0109032906858574,0.0848196496920704,25.552902132214275,0.7664166903729286
401426374,2022,11,3.980804013971465,-28.799687850864306,0.6363636363636364,away,James Madison,Old Dominion,37.0,0.0,0.0,30.525,0.221,0.046,12.911,2.219255095315466,0.2829660730706008,0.0846318444483168,0.0920484957864404,0.4247446246711082,0.1676614918466906,0.0900702233333109,35.04918522915493,1.0148609659030436
401409241,2022,11,13.697883262699406,1.403952028663383,0.2,home,New Mexico State,Lamar,51.0,1.0,0.0,23.422,0.072,0.128,11.89,1.93487183432697,0.2416250956300673,0.1063851682161038,0.1196101845568494,0.3782610384391666,0.0437994285557456,0.0874358115571003,29.164163817291133,0.8757482346915962
401409241,2022,11,13.697883262699406,1.403952028663383,0.2,away,Lamar,New Mexico State,14.0,0.0,0.0,21.881,0.045,0.145,11.896,1.834878645982152,0.2115586838795788,0.1403696563640206,0.0813265622379286,0.3636895242842036,-0.0184237653119881,0.0706555826467524,30.256320093372167,0.8681430192732779
401426607,2022,11,199.31400283102653,29.87026987329378,0.6923076923076923,home,Western Kentucky,Rice,45.0,1.0,0.0,39.117,0.492,0.011,12.038,2.9405492028667624,0.3756750650627649,0.1079200771365292,0.0743833700776805,0.4745914228576395,0.3183993154431356,0.1072612570364163,41.48801896522697,1.2191767027391542
401426607,2022,11,199.31400283102653,29.87026987329378,0.6923076923076923,away,Rice,Western Kentucky,10.0,0.0,1.0,25.278,0.095,0.1,12.286,1.994570351257056,0.2474061373161103,0.0939402625029292,0.1554368726465958,0.4004232366391742,0.1017137571691513,0.0706459099260354,31.060317140138554,0.9072250839154784
401414784,2022,11,153.20594871946128,26.86908669832809,0.6923076923076923,home,Arkansas State,Massachusetts,35.0,0.0,0.0,29.387,0.201,0.046,12.452,2.235953699435232,0.2738855721171085,0.1028221908429079,0.0584045728907842,0.4190339445105326,0.1299542083977152,0.0915006120533718,31.562811630726323,0.9983485407937982
401414784,2022,11,153.20594871946128,26.86908669832809,0.6923076923076923,away,Massachusetts,Arkansas State,33.0,0.0,0.0,15.353,0.015,0.361,12.075,1.414018707711738,0.1691551548205928,0.0671334068257777,0.1059057151120656,0.3361070365210549,-0.0403871256305173,0.0657626510267283,26.01955055901005,0.7252450277631568
401415655,2022,11,243.404203796666,26.78838763422212,0.6923076923076923,home,Houston,Temple,43.0,1.0,0.0,38.529,0.469,0.01,12.376,2.7360189943771807,0.3552874291845338,0.0864449776670665,0.0848381859919881,0.4785341461624429,0.2401870097633014,0.0984464728343211,37.60034157270391,1.1616336983111384
401415655,2022,11,243.404203796666,26.78838763422212,0.6923076923076923,away,Temple,Houston,36.0,0.0,0.0,23.016,0.06,0.147,12.153,1.8789898318388187,0.2278995090378774,0.0960476305237712,0.1011908423811565,0.3834094909794389,0.1103806678265809,0.0800881012449384,30.95463772335034,0.8819127425578784
401403943,2022,11,39.51415802174142,-33.30498357415769,0.6666666666666666,home,Ole Miss,Alabama,24.0,0.0,0.0,21.885,0.052,0.155,12.471,1.790441961225936,0.2204519905325755,0.0901491000186584,0.0736352252297071,0.3830284871249377,0.0247957982879817,0.0727403625653708,29.773528599535044,0.8637549817808271
401403943,2022,11,39.51415802174142,-33.30498357415769,0.6666666666666666,away,Alabama,Ole Miss,30.0,0.0,0.0,34.999,0.354,0.019,12.166,2.702225393298316,0.3359375398465105,0.1146684401692033,0.0711451030451753,0.4567010963675127,0.2698073216227623,0.0872644746987755,39.5204457482058,1.1519303694652674
401404035,2022,11,142.23046591891307,7.850781286436131,0.6923076923076923,home,Washington State,Arizona State,28.0,0.0,0.0,26.938,0.127,0.073,11.709,2.2598164083400967,0.2791343062951157,0.1063780364820304,0.1095507996382,0.4098159962050848,0.0913762430746404,0.0868398389191673,33.868693641257686,0.9888156925464896
401404035,2022,11,142.23046591891307,7.850781286436131,0.6923076923076923,away,Arizona State,Washington State,18.0,0.0,0.0,23.23,0.069,0.142,11.594,1.9673154945674771,0.243073204437889,0.0983848977592515,0.0979098249276759,0.4075974670691258,0.046154031538434,0.0695688203117384,32.181841103500844,0.9233202296038642
401404110,2022,11,154.73664869564982,-23.463080152856747,0.6923076923076923,home,Oklahoma State,Iowa State,20.0,0.0,0.0,19.889,0.03,0.193,12.963,1.5750264926465865,0.1915179252792277,0.0901208313008577,0.109288234679629,0.3529065544160648,-0.0539664177714416,0.0643635416947799,25.796171395867766,0.7700663709271195
401404110,2022,11,154.73664869564982,-23.463080152856747,0.6923076923076923,away,Iowa State,Oklahoma State,14.0,0.0,0.0,26.545,0.126,0.09,12.73,2.127471649281078,0.2575485969559948,0.1154059094225511,0.0855291787794513,0.3786100106765912,0.1157096496068579,0.0783015890027517,33.853768237396245,0.947310363265484
401404142,2022,11,128.592439281128,8.047993564781791,0.6666666666666666,home,Troy,Army,10.0,0.0,1.0,24.038,0.08,0.119,11.034,2.055420089686705,0.25094744697647,0.1042528792304174,0.0989233425892863,0.4279912954180971,0.1205661263815877,0.0787074721319762,35.56333569866399,0.987164869237641
401404142,2022,11,128.592439281128,8.047993564781791,0.6666666666666666,away,Army,Troy,9.0,0.0,1.0,21.332,0.053,0.187,10.978,1.9435465600671475,0.2479693011690217,0.0699985570456192,0.0975109290437628,0.3949543328544039,0.1479993357843782,0.0588897347369532,32.64401272416756,0.921365589262868
401405135,2022,11,82.22838720041386,-4.126650710219678,0.6923076923076923,home,Iowa,Wisconsin,24.0,0.0,0.0,14.868,0.004,0.38,12.085,1.338096923718513,0.1518735978412851,0.0979744755174459,0.1157403363267337,0.3461320733778611,-0.1584985390135291,0.0569005495085415,24.265757792941383,0.7074693316076796
401405135,2022,11,82.22838720041386,-4.126650710219678,0.6923076923076923,away,Wisconsin,Iowa,10.0,0.0,1.0,17.322,0.024,0.302,12.02,1.5787263601923116,0.1845664377193331,0.0924740315747811,0.0945082325778832,0.3495003872756611,-0.0136453793421463,0.056960044684679,25.560194219551736,0.7699138532436066
401405136,2022,11,298.00613655059215,63.09344703623378,0.6923076923076923,home,Minnesota,Northwestern,31.0,0.0,0.0,35.592,0.368,0.017,11.41,2.866141133758749,0.3602384553624185,0.1127066750506865,0.0745020593221384,0.4725775937015031,0.2442765994000812,0.0717518201101763,39.6627890386647,1.2042449527850378
401405136,2022,11,298.00613655059215,63.09344703623378,0.6923076923076923,away,Northwestern,Minnesota,3.0,0.0,1.0,11.814,0.006,0.532,11.382,1.1892162160343354,0.1429309374263394,0.0663720820783065,0.1392164417587418,0.3286756681560203,-0.1700006049178397,0.0390145876982509,24.094789235466443,0.6599833121673362
401405137,2022,11,336.4935998698588,71.57966775777436,0.6923076923076923,home,Michigan,Nebraska,34.0,0.0,0.0,40.383,0.529,0.004,12.132,2.958058560596728,0.3552154602386486,0.1534821284432046,0.0641993220610507,0.4898129519116502,0.3255593641132209,0.0928860992351102,40.69327695764373,1.2439196906974914
401405137,2022,11,336.4935998698588,71.57966775777436,0.6923076923076923,away,Nebraska,Michigan,3.0,0.0,1.0,13.728,0.006,0.444,12.158,1.2454769871037286,0.1500630614484496,0.073448131570444,0.125297345763776,0.3269204010049955,-0.1631755801119908,0.0678713136178939,24.45214087689312,0.6676716051569161
401405140,2022,11,129.003183202665,9.284681330263226,0.6923076923076923,home,Penn State,Maryland,30.0,0.0,0.0,27.998,0.151,0.06,12.701,2.21483734724782,0.2776125112217824,0.0919627383548821,0.0894854828627811,0.3953946227683985,0.0706232253277,0.0711510957625554,33.00358349513901,0.9800735641233966
401405140,2022,11,129.003183202665,9.284681330263226,0.6923076923076923,away,Maryland,Penn State,0.0,0.0,1.0,25.965,0.108,0.101,12.526,1.9337125187588724,0.2343859940925406,0.106040467661769,0.0884027407549152,0.4003246549174502,0.1481552494270337,0.0804431991830825,30.94699715251745,0.9040005875757474
401411158,2022,11,146.11137898521383,0.3663104225559834,0.6923076923076923,home,Clemson,Louisville,31.0,0.0,0.0,24.269,0.092,0.133,12.461,1.941566672742048,0.2366783449475318,0.1021452105695302,0.1208963587069391,0.3889909709265818,0.0218821709867274,0.0783013826321465,29.102186652643265,0.8859809146780634
401411158,2022,11,146.11137898521383,0.3663104225559834,0.6923076923076923,away,Louisville,Clemson,16.0,0.0,0.0,22.776,0.062,0.147,12.214,1.8066362441695536,0.2224379188607484,0.0905350011550949,0.0827163349952662,0.4053582846528884,0.0916141834935425,0.0726168909462037,30.818646676762423,0.8852303990117213
401411160,2022,11,43.999177996981416,-27.38506620913543,0.6923076923076923,home,Georgia Tech,Miami,14.0,0.0,0.0,16.949,0.017,0.299,12.528,1.4422113566055974,0.1606099472654538,0.121794640900355,0.0858194941285484,0.3327262710193622,-0.1064946149009123,0.0679712791801207,26.344576837294888,0.7339257366336946
401411160,2022,11,43.999177996981416,-27.38506620913543,0.6923076923076923,away,Miami,Georgia Tech,35.0,0.0,0.0,26.745,0.145,0.071,12.285,2.059100241617156,0.2438694639118943,0.1232961671996609,0.13523120987563,0.4326898342969347,0.1256785337723847,0.0816774158689457,34.74990031581799,0.9750788664232776
401411161,2022,11,253.4604662065356,26.53577038678094,0.6923076923076923,home,NC State,Boston College,20.0,0.0,0.0,25.694,0.106,0.085,12.426,2.0560231282159216,0.2419713873956545,0.1202003748090075,0.0598993335115373,0.396648918824093,0.0581188259304407,0.0659463681479075,30.287454692754213,0.942198227485713
401411161,2022,11,253.4604662065356,26.53577038678094,0.6923076923076923,away,Boston College,NC State,21.0,0.0,0.0,16.771,0.015,0.322,12.361,1.4272768745611115,0.1765558161236807,0.0741316395402756,0.12201937053991,0.3403292592895406,0.0068856748036725,0.076295405131482,25.39846644799569,0.7178291618825817
401415256,2022,11,311.1428780695553,39.13652678070082,0.6666666666666666,home,Air Force,New Mexico,35.0,0.0,0.0,26.64,0.113,0.078,11.345,2.2761824947981,0.2752902488205232,0.123843117247471,0.0931956872219095,0.425557910525213,0.2448933684934905,0.0878839555589626,35.10708204794697,1.0200794895270362
401415256,2022,11,311.1428780695553,39.13652678070082,0.6666666666666666,away,New Mexico,Air Force,3.0,0.0,1.0,13.228,0.003,0.461,11.185,1.2390172093596643,0.136719813145308,0.1132772235416583,0.1004363177400381,0.3290816736897929,-0.119880655753798,0.049457048254317,22.68922540076885,0.6631348510178727
401415657,2022,11,45.1244353192842,0.255487180674379,0.6923076923076923,home,Tulane,UCF,31.0,0.0,0.0,25.36,0.124,0.109,11.628,2.1184019356197528,0.2616287903791441,0.0927141658995406,0.0732878210186451,0.4046676412275701,0.165243542433641,0.080488833069565,33.6202320292116,0.9729677619489367
401415657,2022,11,45.1244353192842,0.255487180674379,0.6923076923076923,away,UCF,Tulane,38.0,0.0,0.0,25.705,0.096,0.078,11.786,2.1202204708610606,0.2637104551903528,0.0946955616528228,0.1167601834086692,0.4165385995333833,0.154521695378105,0.0741873611465133,33.725157896554244,0.972361092686706
401426373,2022,11,61.28144205976582,2.424438213176927,0.6666666666666666,home,Marshall,App State,28.0,0.0,0.0,21.95,0.044,0.149,12.496,1.7507276513011971,0.2144080419490553,0.0932941394223154,0.1084743173227383,0.3678445341740008,0.0391743415315265,0.0715389750202011,29.54684773121022,0.846761701440337
401426373,2022,11,61.28144205976582,2.424438213176927,0.6666666666666666,away,App State,Marshall,21.0,0.0,0.0,21.674,0.055,0.171,12.473,1.7834003910772944,0.2227418181196196,0.0639327578687775,0.1073403084307697,0.3895170153858964,0.0997928624682513,0.0866563400295767,29.464121327098564,0.8568886969630434
401426603,2022,11,198.62384535071965,13.09739305084571,0.6923076923076923,home,Middle Tennessee,Charlotte,24.0,0.0,0.0,33.721,0.302,0.031,12.422,2.5130184865037166,0.320713498585097,0.0924248420699304,0.0862921561677584,0.4550645147497162,0.2740707707413773,0.0936991469163292,37.09140813016336,1.0986814771916529
401426603,2022,11,198.62384535071965,13.09739305084571,0.6923076923076923,away,Charlotte,Middle Tennessee,14.0,0.0,0.0,25.11,0.106,0.121,12.393,2.069219916077448,0.2718334801104531,0.0455373548796284,0.1372943998982158,0.4205481923646297,0.0037643072884067,0.0820397890287112,32.78280526130033,0.9504186655314188
401426605,2022,11,264.3876710633024,20.49064369207801,0.6923076923076923,home,UTSA,Louisiana Tech,51.0,1.0,0.0,40.586,0.527,0.007,12.392,2.890955954016889,0.3691449944629101,0.1049861910780507,0.0908123038039521,0.4858075699567119,0.3232421168418028,0.0922982748270898,41.15379409294487,1.2153498001234055
401426605,2022,11,264.3876710633024,20.49064369207801,0.6923076923076923,away,Louisiana Tech,UTSA,7.0,0.0,1.0,29.428,0.194,0.049,12.308,2.2426479627515348,0.2703097135602402,0.1232831756499348,0.0820558692284751,0.3877766398600465,0.1712977325159691,0.0926571411273065,35.627228178149664,0.994734228478204
401426606,2022,11,67.73802153628958,6.384852819052298,0.6923076923076923,home,UAB,North Texas,41.0,1.0,0.0,28.077,0.161,0.074,11.907,2.2323109840958404,0.2798357589897807,0.0976641643134333,0.0896687773634436,0.4439656995727187,0.2720369928959739,0.0989884938485953,38.350104334186256,1.0326913392103538
401426606,2022,11,67.73802153628958,6.384852819052298,0.6923076923076923,away,North Texas,UAB,21.0,0.0,0.0,27.6,0.146,0.067,12.034,2.225498182215313,0.2798299123633723,0.0974180467535491,0.106741433801416,0.3998335078172662,0.1999991089888385,0.0817512916405615,34.25409299441704,0.974393900360367
401403941,2022,11,46.55385889550507,-4.72104011381046,0.6923076923076923,home,Florida,South Carolina,38.0,0.0,0.0,28.306,0.17,0.07,12.228,2.2441753815031817,0.2838003790019531,0.0885673058749952,0.0916293395932027,0.4055242821282793,0.1753244571471426,0.0791737603068109,35.20210670309671,0.9959575049459228
401403941,2022,11,46.55385889550507,-4.72104011381046,0.6923076923076923,away,South Carolina,Florida,6.0,0.0,1.0,28.99,0.185,0.053,11.684,2.409311999545022,0.3026611042516249,0.1014259265436815,0.1144646284417046,0.4209517071257586,0.1768037910667645,0.0807674198090909,36.28185054349778,1.0456944963313897
401426375,2022,11,202.90153658934173,25.815551565058144,0.6923076923076923,home,South Alabama,Texas State,38.0,0.0,0.0,27.167,0.135,0.082,12.71,2.0367176807703755,0.253064739039782,0.0955215322304278,0.112196620306333,0.4021298813549572,0.0945356432205743,0.0664400125373128,31.248794952496727,0.9303247989527936
401426375,2022,11,202.90153658934173,25.815551565058144,0.6923076923076923,away,Texas State,South Alabama,21.0,0.0,0.0,16.581,0.015,0.312,12.375,1.4404017482062923,0.1689625214432581,0.0976600419993695,0.1126761954073088,0.3354074949428509,-0.1220173348635033,0.0589999876620066,24.946599137373024,0.7253683164332067
401403944,2022,11,-90.34613194728875,-56.941507438650405,0.6923076923076923,home,Mississippi State,Georgia,19.0,0.0,0.0,15.159,0.013,0.369,12.039,1.3367072830162037,0.1458393723950455,0.0954041607997248,0.1042561723242723,0.3542999319992975,-0.0588098933479605,0.0519439131398967,25.460250271141792,0.717377139610188
401403944,2022,11,-90.34613194728875,-56.941507438650405,0.6923076923076923,away,Georgia,Mississippi State,45.0,1.0,0.0,36.577,0.389,0.01,12.046,2.762334880532252,0.3406037935987334,0.1302475838597643,0.0941191612567163,0.4505292869216823,0.2539464302866304,0.0942119685786539,37.725053308439065,1.1410120105785502
401404037,2022,11,169.20588893263312,4.881723719597687,0.6923076923076923,home,Oregon,Washington,34.0,0.0,0.0,38.897,0.477,0.011,11.082,3.0992472778830216,0.4092172921278542,0.0817571478354022,0.0614177858504898,0.4996227204487403,0.3458668839699726,0.0921345843809972,43.77938854145443,1.285041770766845
401404037,2022,11,169.20588893263312,4.881723719597687,0.6923076923076923,away,Washington,Oregon,37.0,0.0,0.0,37.119,0.415,0.011,11.105,3.044733472524757,0.3845507198381691,0.1186611170438679,0.0865417227847712,0.4858035759914167,0.2811104611776968,0.0791600029402896,43.57633769649226,1.2487850345781883
401404109,2022,11,130.90838720326224,4.055059940588478,0.6666666666666666,home,Baylor,Kansas State,3.0,0.0,1.0,25.666,0.1,0.1,12.129,2.1304006292430837,0.2646169895033693,0.0865194064373335,0.1162922425005901,0.4008034570102096,0.0587311021988973,0.0769349214770329,33.069686972289645,0.9586848985668456
401404109,2022,11,130.90838720326224,4.055059940588478,0.6666666666666666,away,Kansas State,Baylor,31.0,0.0,0.0,24.443,0.106,0.122,12.009,2.0056604857068177,0.243888221732855,0.1078595580388456,0.1052229031194773,0.4005914484088723,0.1350495854273766,0.0810484754668485,31.876341048304056,0.9224175546898014
401404111,2022,11,63.342334707526106,2.98710028896582,0.6923076923076923,home,Texas Tech,Kansas,43.0,1.0,0.0,34.349,0.346,0.019,12.574,2.525795753661122,0.3231255639173282,0.0936400570224912,0.1228734612442266,0.4471388771037523,0.1630429566468506,0.0843567285788076,38.16613566475229,1.1043510080452552
401404111,2022,11,63.342334707526106,2.98710028896582,0.6923076923076923,away,Kansas,Texas Tech,28.0,0.0,0.0,33.344,0.3,0.024,12.199,2.5080569600474267,0.310222732128879,0.1098956993619584,0.0947584639157406,0.4178101097806058,0.2204561128149132,0.0999036814291448,35.518032590666735,1.0645806799430566
401415258,2022,11,-69.42729719032081,-29.27983757239156,0.6923076923076923,home,Colorado State,Wyoming,13.0,0.0,0.0,15.382,0.008,0.338,12.219,1.3395691015334483,0.1598951377231339,0.0830485666988916,0.0851542085962455,0.331690370692726,-0.0648641751629528,0.0586420446045135,26.282785309566357,0.7161808850949809
401415258,2022,11,-69.42729719032081,-29.27983757239156,0.6923076923076923,away,Wyoming,Colorado State,14.0,0.0,0.0,26.64,0.127,0.071,12.126,2.200307668101616,0.2602826393814423,0.1223311750751523,0.0768452133738204,0.420043643738557,0.130467908129239,0.0780477413554158,33.10902939054132,0.9904122531826466
401426604,2022,11,-4.919754146973219,-31.503152902838565,0.6923076923076923,home,Florida International,Florida Atlantic,7.0,0.0,1.0,18.434,0.026,0.248,11.912,1.5892978313088044,0.1987655662435707,0.0761031816645939,0.1113857074308952,0.3558689717620192,-0.0349291784836975,0.0590405944512174,29.302987470665133,0.7999519476477436
401426604,2022,11,-4.919754146973219,-31.503152902838565,0.6923076923076923,away,Florida Atlantic,Florida International,52.0,1.0,0.0,32.043,0.256,0.033,11.841,2.5639854913550235,0.3288511701913962,0.0906350503678787,0.0898372413743236,0.4306526299029168,0.1845323249013583,0.0894633566224276,38.88132643875926,1.1184894886410346
